content,rating
"""Pod tą maską kryje się coś więcej niż ciało... Pod tą maską kryje się idea, panie Creedy, a idee są kuloodporne."" a wy?",9
"Niestety wizja świata przedstawiona w filmie jest całkowicie nieprzekonująca. Widać, ktoś się nie postarał, bo mało tam spójności, dużo za to taniego efekciarstwa. Niby jakiś totalitaryzm, kontrola, z drugiej strony zupełnie nie czuć atmosfery strachu u obywateli. Brak jakiegoś opisu istniejących mechanizmów ucisku przez aparat władzy. Razi tez przekroczenie granicy miedzy przesłaniem, a nachalną lewacką ...",3
Teraz ja coś zapodam: Dziś w TVN 7 zobaczysz film jeden. O 20 godzinie czas miło przeminie.,10
"Dosyć długo zwlekałem z obejrzeniem tego filmu, a kiedy go w końcu obejrzałem, mogę tylko pluć sobie w brodę, że nie zrobiłem tego wcześniej. Świetna kreacja V i bardzo dobrze opowiedziana historia. Zdecydowanie polecam.",10
"Po pierwsze, wielki ""bohater"" Guy Fawkes naprawdę BYŁ zwykłym pionkiem i terrorystą na usługach papiestwa, który miał za zadanie aktem terroryzmu obalić dobrego króla Jakuba i umożliwić Watykanowi obsadzenie na tronie Anglii katoliczki i tym samym wepchnięcie Anglii z powrotem pod jurysdykcję Watykanu. Tak więc to własnie ON ...",6
"Jeden z moich ulubionych filmów, ten mroczny, smutny klimat, straszne czasy, piękna maska V, użyta już w tylu różnych sytuacjach. Wspaniałą rola V, co aż dziwne, bo nawet nie widać jego twarzy. Rola Natalie Portman, podziwiam jej aktorstwo, scena jej ataku paniki na dachu genialna. Urocza rola małej dziewczynki w okularach. I scena, która zawsze sprawia, że mam ciarki, czyli pochód wszystkich ""V"". Mądre, ...",10
... ale już nie jesteś najlepszym filmem superbohaterskim.,10
"Rozumiem, że można nakręcić film opierając się przy tym na własnych poglądach, ale kiedy ktoś usiłuje kłaść coś widzom łopatą do głowy efekty są żenujące. I nie ma dla mnie znaczenia, czy podzielam poglądy reżysera czy nie. Ideologicznie mi bliska ""Księga ocalenia"" też mnie denerwowała (chociaż była w swoim propagandowym zapale znacznie mniej bezczelna, a i fabuła zdała mi się nieco ciekawsza). ...",2
"Dlaczego wszędzie (Na reklamach , w lektorze) mówią W jak Vendetta ? Przecież polski tytuł to V jak Vendetta . Co się dzieje z tym językiem ?",7
"Widziałem już różne głupie niedociągnięcia w rubryce ""gatunek"" - na filmwebie. Ale żeby nazwać ten film fantastyką naukową, trzeba być co najmniej kretynem.",9
"Na końcu filmu, gdy ci ludzie zdejmują maski, aby spojrzeć na niebo, pojawia się Gordon i ta postrzelona dziewczyna. Oni nie zginęli? Czy tylko ja to zauważyłem? Proszę o odpowiedzi.",10
"Właściwie to obrazuje to co nas czeka prawdopodobnie jeszcze za naszego życia, czyli całkowity socjalizm i zniewolenie, które jest cały czas argumentowane bezpieczeństwem i demokracją. Dobrze, że nie mieszkam w Europie",7
"Oba filmy ukazują życie w ustroju totalitarnym. Które przesłanie do Was bardziej trafia? Nowoczesne spojrzenie, bardziej podchodzące pod kino hollywoodzkie, czy to z lat 80-tych? Do mnie osobiście bardziej przemawia wersja nowsza- tutaj społeczeństwo zdaje się walczyć o swoją wolność. W 1984 mam wrażenie, że o tym żeby coś z tym zrobić myśli tylko główny bohater i jego ...",9
"Każda władza bazuje w mniejszym lub większym stopniu na strachu. Im bardziej obywatel zastraszony tym bardziej podatny i posłuszny władzy która daje mu często złudne wrażenie bezpieczeństwa. ""To nie obywatele powinni bać się władzy. To władza powinna bać się obywateli"". Nie dajmy się zastraszyć ,nie powielajmy opinii innych, oceniajmy trzeźwo sytuację.",10
"Dystopijna wizja przyszłości Anglii, w której rządy sprawia totalitarny i skorumpowany system. Główni bohaterowie podejmują się oczywiście walki z tym systemem, a reszty można się domyślić i trudno będzie się pomylić, dlatego 6-ka. Jednak tutaj chciałbym zwrócić też uwagę na symbolikę (np. podwójnego krzyża) i  pewnego rodzaju analogie do ówczesnych wydarzeń na świecie, przede wszystkim w USA.",6
tak patetycznie głupiego filmu propagandowego jeszcze nie widziałem,3
"mi się spodobał jeden cytat, co mówił v przy zabijaniu tego biskupacośtam z diabłem mówił, ale nie pamiętam ;pktoś pomoże? ;)",8
"Kiedy film znów pojawi się w telewizji? Już za nim zatęskniłem. Na FW była taka rubryka, gdzie podawane były terminy emisji. Teraz nie mogę jej znaleźć.",10
"Czy warto zapoznać się z komiksem mieć go w posiadaniu czy to taka historia na raz ? . Ma skraje opinie a w dodatku czytałem gdzieś że wydarzenia w nim  zawarte  nawiązują , są komentarzem do sytuacji politycznej czy społecznej z dawnych lat co nie jest już aktualne dziś . Zaznaczam że filmu też nie widziałem  .",10
"Film pokazuje, czym naprawdę jest wolność i jak łatwo ją stracić. Ale zawsze jest warto o nią walczyć.",10
Film z tak dużą ilością treści i dialogów nie może podobać się wszystkim szczególnie kiedy nastawili się na akcję bo film kręcili bracia ( obecnie brat i siostra ) Wachowscy. Ale mi się podobał i to chyba bardziej niż za pierwszym razem. Jest dobrze poprowadzona fabuła i masa dobrych tekstów wypowiadanych przede wszystkim przez V oraz urocza Natalie Portman ( szczególnie urocza na ...,7
dobry film :) pozostaje niedosyt fabuły przy  tak oryginalnej tematyce.,7
"Rok akcji musiałby być co najmniej 2040, a oni dalej jeżdżą autami z lat 90-tych, i oglądają tv na kineskopowych odbiornikach 13 cali?",7
"Szukam  podobnego filmu, w którym są wybuchy do muzyki klasycznej. Taki jak ten, że jak widzę tą ostatnią scenę to przechodzą mnie ciarki, a na twarzy pojawia się szeroki uśmiech i rodzi się pragnienie aby przeżyć to kiedyś. Ktoś zna jakieś?",10
"Mam manię na punkcie polskich filmów - lubię dobrze złożone zdania, poruszające fragmenty scen i ujęć, lubię też bardzo dobre napisy. Z polskich filmów wygrywają u mnie ""Drzazgi"", potem jest ""Senność"" i ""Pręgi"" (lubię zespół Kuczok - Piekorz). Filmy obcojęzyczne wolę oglądać z napisami, bo napisy czasem ujawniają coś ważnego (np. ""Evening"" - ""Błędy są piękne, kotku. Błędy są częścią zabawy""). Dla ...",10
"Jest to zdecydowanie jeden z najlepszych filmów, jakie kiedykolwiek oglądałem, genialna gra aktorska, nie zapomniane cytaty, ten film zasługuje na nie jednego oskara.",9
"Nie myślę, że ocena tego filmu jest zła, ale myślę też, że nie jest najlepsza. V jak Vendetta nie jest łatwo zrozumieć i stąd tak (według mnie) niska ocena. Myślę, że film zasłużył co najmniej na 8. ;)  Co myślicie ?",9
"On miał być głownym filarem filmu i dał rade ! jego słowa,niekonwencjonalne zachowanie,by nie powiedziec ekscentryzm powodują,że kibicujemy mu od poczatku do konca. Fantastyczny film. Reszta też bardzo dobra,ale V i tak kradnie show :) Absolutnie godny uwagi !",8
"Witam,Niecałe 2h temu wróciłem z seansu.I jak sobie obiecałem napisze kilka słów o tym filmie.Dodam jeszcze ,że zazwyczaj tego nie robie z paru powodów ,ale  może nie bede ich tu przytłaczał (bo kogo to obchodzi).Tak wieć ,moje oczekiwania na ten film były bardzo wielkie zważywszy na Braci W. i koszt biletu (19zł..po filmie stwierdzam ze dałbym nawet 50zł:D)Wrażenia wyraźe  krótko(..chociarz  ...",10
"Myślałem że jestem socjopatą a tu proszę aż się wzruszyłem na koniec jak wysadzili parlament :DAczkolwiek dziwię się że ma tak wysoką ocenę bo bije w większą część społeczeństwa, choć z drugiej strony chyba powinien mieć wyższą... ogólnie najlepszym chyba poglądem politycznym jest libertarianizm, ale tylko w teorii bo ciężko by było to wprowadzić w praktyce gdzie co drugi to ...",8
Po prostu kawał bardzo dobrego kina... Ani przez chwilę nie nudzi... świetna fabuła i gra aktorska...,8
"W 2013 miałem przyjemność obejrzeć po raz drugi. Ocene zmieniłem na bardzo mocne 9. Jeżeli ktoś spodziewał sie tutaj latających matrixow, tak jak ja w 2005, to zgoła się zawiódł. Jeden z filmów do których zdecydowanie trzeba dorosnąć. Pokazuje wizje straszną, aczkolwiek wcale nie tak nieprawdopodobną. Głowny bohater jest jedną z najbardziej ...",9
"Nie wiedziałem do końca czego mogę oczekiwać po tej produkcji- z jednej strony typowo komiksowe podejście trochę mnie odrzuciło (nie byłem na to przygotowany), z drugiej jednak przesłanie bardzo trafia w moje ostatnie przemyślenia. Po ochłonięciu wiem, że spokojnie mogę dać ósemkę. Ocenę tę zresztą mógłbym dać za jeden, jedyny cytat:""Pod tą maską kryje się coś więcej niż ciało... Pod tą maską ...",8
"Dawno się tak na filmie na wzruszyłam.Opisuje wszystkie moje odczucia co do dzisiejszej polityki, i wartości ludzkich.Piękny!Arcydzieło!",10
Mam pytanko czy ten film u nas wydali na BLU-Raja?????????,7
Brak oscara dla Dario Marianelli'ego to dla mnie kompletna pomyłka. Tyle.,10
"I być oznakowanym jako film ""dobry""?To moi drodzy nie jest film ""dobry"", Złoty Kompas jest dobry, Batman Forever, jest dobry, Harry Pottery (filmy, nie książki, które są świetne) są dobre/bardzo dobre.Ten film dobry nie jest, tak samo jak dobrymi filmami nie są Mroczny Rycerz, Władca Pierścieni, Mechaniczna Pomarańcza, czy Oryginalna trylogia Gwiezdnych Wojen, ten i te ...",10
"Film wypada bardzo słabo (dałbym mu 1/10) jeśli będzie się go oglądało jako kolejną część Gwiezdnych wojen. Jeśli natomiast wziąść pod uwagę, że jest całkiem innym filmem, daję 10/10. Proszę, nie szukajcie logiki w tej wypowiedzi. Jeśli ktoś będzie ciekawy dlaczego tak piszę, napiszę",10
"film był przegadanym gównem. Mnie ciekawi - po co zatrudniać tak dobrego aktora jak Hugo do beznamiętnej, nudnej roli kolesia w masce?Jeśli chodzi o całość, to usiadłem z nastawieniem na jakąś akcję + zobaczyłem jeszcze Natalie w obsadzie... A tu taki kawał gówna... Kto nie widział, temu radzę omijać ten film szerokim łukiem.",1
"Bo ja oglądałam już kilka razy a w ciąż nie rozumiem tego filmu o co chodziło z tymi więźniami w tym Larthil , kił był przed tem V  ?  chory był czy co ? bo jakoś się dostał do więzienia .A ja tego w ogóle nie nic a nic nie kumam ! :(",10
"Mój ulubiony film, przyprawił mnie wielokrotnie o dreszcze. Nie pojmuję, jak może mieć tak słabą średnią ocen...",10
"Nie ma jak obejrzeć sobie idealistyczny obraz świata gdzie ludzie nie czują strachu, mają świadomość indywidualistów i obalają złych tyranów kiedy im przyjdzie na to ochota. Film ten w dużej mierze serwuje widzowi taki obraz. Twórcy usiłują pokazać obraz społeczeństwa totalitarnego nie rozumiejąc na czym się opiera. Twórcy pokazują tajną policję ale nie pojmują jednocześnie zjawiska ...",7
"nie rozumiem skąd się wzięło to, że symbolem walki przeciwko ACTA stała się maska Vandetty. Jest ktoś kto mógłby mnie oświecić w tej sprawie?",7
"Hej czy wie może ktoś czy znajdę, gdzieś po polsku komiks ""V jak Vendetta""? Już od jakiegoś czasu poluję na niego, ale nigdzie nie mogę go znaleźć choć bardzo bym chciała go dodać do kolekcji moich komiksów.",10
http://www.filmweb.pl/user/Kri ss_11/blog/549846zapraszam do komentowania,8
"Cudowny film, a tyle negatywnych komentarzy. Ludzie to nawet w oglądaniu wyścigu ślimaków dojrzą się 2, 3 i 1000 dna. Byle by nagadać swoje prawdy.",10
"Czy tylko ja mam takie wrażenie? Film, w dużej mierze oparty na komiksie, moim zdaniem dobrze odzwierciedla niedaleką przyszłość, jeżeli jako ludzie w końcu nie przebudzimy się i czegoś z tym nie zrobimy. Czy tylko ja zauważyłam, że współczesna ""demokracja"" państw zachodnich coraz bardziej zaczyna przypominać ustrój totalitarny? Państwo narzuca w nich wszystko: wyznawane wartości, ...",10
Naprawdę wspaniały film. V jakom metafaora Włodzimierza Ilicza cudowny.,1
"Film sam nie jest zły, dobre kino akcji z które mniej wybredny widz nazwie nawet ""trudnym"".  Jednak jest nędzny gdy porówna się go do komiksu. Wycięto wiele naprawdę ważnych scen (np ""rozmowa z Temidą"") przez co film stracił sens w pewnych momentach, zmieniono kolejność zdarzeń co również uważam za dziwny zabieg. V również został spłycony, zrobiono z niego bardziej hollywoodzkiego bohatera niż ...",7
"Nie wiem jak wam, ale mi odrazu po uszyszeniu informacji, ze pracownik naukowy probowal wysadzic sejm 4 tonami trotylu, przyszla myśl o tym filmie ;)  I nawet prawie termin się zgadza 5 listopad w filmie, a akcja zostala udaremniona 9 listopada ;)  Specjalne dzialanie rządu, by moc zwiększyc prawa abw  czy tez akcja niczym z tegoż filmu?  Zapraszam do dyskusji, tyle ile ludzi tyle ...",6
"Pamiętaj, pamiętaj, bo data to święta,Gdy spisek wykryto prochowy.5 listopada wydała się zdradaW pamięci tę datę zachowajPamiętamy!",10
"Po tym filmie nauczyłem się rzucać nożami.I choć nie robię tego tak vybitnie jak V, wystarczy na +1 do 10/10 :)",10
"dziwnie przypomina mi program ""odzyskiwania państwa"", który miał miejsce w pewnym kraju kilka lat temu... Polegał on na natychmiastowym wyrzucaniu z wszelkich stanowisk od szczebla centralnego w dół ludzi z różnych urzędów, agencji itp., często doświadczonych fachowców, czasem na kilka miesięcy przed końcem ich kadencji (co wiązało się z wypłatą dużej kasy) i ...",7
"Co za film! Przez cały czas trzeba pozostać skupionym, każda dekoncentracja może spowodować uronienie naprawdę kilku świetnych linijek tekstu. Nie jest to jeden z typowych amerykańskich filmów, kiedy wyjdziesz zrobić sobie herbatę w trakcie seansu, a po powrocie nadal wiesz o co chodzi. W tym filmie można się zakochać właśnie poprzez bardzo dobry scenariusz. Szukajcie perełek, pereełek!",9
Dlaczego V i Gordon przygotowali dla Evey śniadanie w taki sam sposób? Miało to jakieś znaczenie dla całości historii?,9
"mało jest obecnie filmów na których na prawdę się trzeba skupić, oglądałem go wczoraj drugi raz i był jeszcze lepszy niż za pierwszym, dobra gra aktorów, fabuła genialna ( wiem że na podstawie komiksu). chcę takich więcej",10
"Nie oglądnęłam filmu do końca, ale mam pytanie. Czy ""V"" ściąga na koniec maskę ? czy ktoś widzi jego prawdziwą twarz ?",8
"Ten film jest świetnym przykładem na to ,  że można zrobić w dzisiejszych czasach ciekawy film niemal bez efektów specjalnych, a to  jest przecież oparte na komiksie ! W końcu wszystkie  ""hity"" teraz bronią się tylko efektami .",7
"Był nazistą, czy po prostu z jakiegoś nieuzasadnionego powodu trzymał w domu symbole swastyki?",7
"Dzień dobry.Wiele osób film krytykuje za niespójną fabułę, za ""przekoks"" postaci V, więc może słówko wyjaśnienia.Nie mają znaczenia poglądy polityczne V, czy jest anarchistą, czy nie, to bez znaczenia. V to symbol, symbol zbuntowanego społeczeństwa, które ma dość ucisku.Nie chcę robić spojlerów, kim był V, ale słuchajcie uważnie ostatnich słów Natalie Portman.Te słowa wyjaśnią, jakim cudem ...",8
-Łysa Natalie Portman  ??           -Kiczowaty angielski  humor ?-Kiczowate efekty ?co w tym filmie jest ciekawego?,3
"Natalie Portman piękna i ""do zjedzenia"" nawet bez włosów. A co do filmu 9/10. Dobre jest w nim to, że nie jest taki prosty i oczywisty jak to się wydaje przed obejrzeniem - zarówno w fabule jak i przesłaniu. Zmusza do myślenia. A poza tym - świetny klimat, napięcie,doskonałe kreacje aktorskie (trudno tutaj mówić o panu V, jako że cały czas chodził w masce, ale Natalie Portman a przede wszystkim John ...",9
